Rating,Review Text
4.0,Pazartesi kapalılar dikkat :) özellikle lokumu bir Harika .çocuk oyun parkı mevcut ailecek gidebilirsiniz
4.0,"2019 ramazan ayında ziyaret etmiş olduğum işletme gayet güzel bir yer servisi hızlı, lezzetleri iyi fiyatlar normal. Et konusunda gerçekten iyiler"
5.0,"Uzan Et canımız lokum istediğinde tek adresimiz. Kaliteli bir mekan, servis hızlı, ürünler lezzetli, salatalar süper, yoğurt efsane, ciğer sarması, lokumu, köftesi hepsi süper. Lüks bir mekan değil ama salaş hiç değil. Temiz ve düzgün bir ortamı var."
5.0,Etinden tutun salatasına tatlısına ekmeğine varıncaya kadar bir restaurantın her şeyi mi güzel olur? Gitmeyen varsa şiddetle tavsiye ederim👍
4.0,Et işini iyi biliyorlar..Sunum güzel fiyat mantıklı..Sadece hafta sonu çok kalabalık. Ağız tadıyla yemek için hafta içi gidin ..
5.0,"Lokum çok başarılı, et sulu geliyor. Nasıl pişmesi gerektiğini sormuyorlar ancak tam kıvamında medium-well geliyor. Eti, etin kendi suyuna banarak yiyorsunuz :) Çalışanlar çok güler yüzlü, Cumali Bey ilgilendi masa ile girişten kalkana kadar son derece güler yüzlüydü. Bursa’ya yolunuz düşerse üşenmeyin gelin, bu tada değdiğini göreceksiniz. Patlıcan salatası çok başarılı ve fiyatlar bu lezzetlere oranla oldukça uygun."
5.0,Akşam saatlerinde baya yoğun olsada lezzetli şık ve bursaya gelinince mutlaka uğranması gereken bir mekan
4.0,Bulunduğu yer itibariyle hafta içi ve öğle yemeği olmasına rağmet kalabalıktı. Mekan tipk bir et restaourantı. sunum ve çeşit harika. özellikle lokum ve sırt yemenizi tavsiye ediyorum.
1.0,"Tatil yolculuğu öncesi daha önce defalarca gittiğim ve lezzetini beğendiğim bu restorana ailemle bir kez daha gittim. 3 yaşında kızımın bile kucağında taşıyabileceği kadar küçük köpeğimizle restorana alınmadık. Dağ başında et Mangal olmasa anlayacağım, bahçesi olan bir yere neden alınmadığımızı sordum. Bir tane düzgün durumu izah edebilecek yöneticisi bulunmuyor. Tamamen çağ dışı bir yaklaşım içinde kendilerinden başka ( ondanda emin değilim) canlıyı hazmedemiyorlar. Bu tip işletmelerin profesyonellerce idare edilmemesi çok yazık...."
3.0,"Buranın lokumu meşhur olsa da şahsen pek çiğnenebilir, lezzetli  bulmadım. Yine de bol tereyağlı olarak servis edildiğinden kırmızı et düşkünlerinin hoşuna gidebilir. Köftesi lezzetli denemez. Bir de akşam saatleri çok kalabalık oluyor. Kuyruk bekliyorsunuz. Yine de mekanın havadar ve doğayla iç içe olması, etinin belirli bir kaliteyi yakalamasından dolayı tercih edilebilir."
5.0,Açıldığı günden itibaren yemek kalitesini hep korudu. Her gidişinizde aynı kalitede et yiyebileceğiniz mükemmel bir yer.
5.0,Ben çok et sevmeme rağmen iyi pişmiş bir et löp löp etti 😁ben daha çok soslu baharatlı terbiye edilmiş et tercih ederim 🙄tabi siz etçil bir insansanız mutlaka uğrayın derim
5.0,"Lokumu çok güzel. Lokum dışında köftesi fena değil, pirzola güzel, süt helvası iyi. Fiyatlar İstanbul’a göre gayet uygun."
5.0,"Türkiye de gerçek anlamda biftek pişirebilen çok az yer var
Uzan et onlardan biri.
eti nasıl istediğinizi anlayabiliyor ve ona GÖRE PİŞİREBİLİYORLAR, KAFALARINA GÖRE DEĞİL YANİ."
5.0,"10 yıldır bursa da en çok tercih ettiğim mekan , kaliteli ürün uygun fiyat. Mekan temiz ve havadar , çalılanlar ilgili."
3.0,Yediğiniz et kalitesi ile fiyat doğru orantı . Garsonlardan bazıları çok ilgili ve güleryüzlü bazıları iş telaşında. Lokum yemek isteyenler biraz yağlı ve az pişmiş geliyor eti o şekilde seviyorsanız sıkıntı yok aksi takdirde garsona belirtin
4.0,Etler standart yumusak.ve sulu geliyor. Peynirli salatasi ile cok guzel gidiyor.fiyatlara gelince 2 kofte 3 pirzola bir salata 1 kucuk patatese 89 tl odedim
5.0,"Gayet hızlı servis yapılan hemen bütün ürünleri çok lezzetli, özellikle lokum yemeden dönmemeniz gerken bir yer. Sanırım pazartesileri kapalı dikkat!"
1.0,"Kapalı bölümünde endüstriyel klimalar direk üzerinize üflüyor. Steak istedik hiçbirinin kalmadığını sadece bonfile olduğunu söylediler, nedenini sorduğumuzda “bitebiliyor ne yapalım?” diye saçma bir cevapla karşılaştık. Mekanın her yerini sinekler basmış, sorduğumuzda yapacak bir şey yok dediler. 

Yıllardır geldiğimiz mekana bir daha gelmeme kararı aldık. Gelmek isteyenler, eski kaliteyi bulamayabilirsiniz."
5.0,Oldukça lezzetli bir lokum ve böbrek keyfi yaşamamı sağlayan mekan. Kesinlikle tavsiye ediyorum. Fiyatları da bence bu kaliteye göre makul sayılabilecek düzeyde.
2.0,Uzan et mangal popüler oldukça yıllar içinde lezzet kalitesinde gitgide bir düşüş yaşadı. Tamamı ile şahsi fikrim. Kalabalık müşteriye kaliteli hizmet vermek oldukça zordur ama fiyat ve popülerlik konusunda iddalı bir mekan için lezzet kalitesi ilk sırada olmalı.  En son yediğimiz steak üstü oldukça yanmış ve iç kısmı o sulu lezzeti sunmuyordu. Daha da önemlisi sanki et kalitesi de değişmiş. Fiyat lezzet oranı oldukça düşük diyebilirim. Bu fiyata eski kalitelerini tekrar yakalamalarını umuyorum. Bunu test etmek için küçük bir aradan sonra tekrar ziyaret edeceğim.
3.0,"Öncelikle girişte sigara içilebilir bölüm sorduğumuz garson gerçek anlamda hizmet sektörü için sakıncalı bulunmaması gereken biriydi. Bonfile lokum, böbrek, kuzu sırt ve pirzola söyledik. Kuzu sırt hariç etlerin iyi olduğunu söyleyemem. Sanırım kuzu eti daha çok koyuna yakındı. Bonfile ise tereyağı ile tatlandırılmıştı. Yani her yerde yiyebileceğiniz etler. Ekmek beyaz fabrika ekmeği ve ısıtılmamış. Tatlılardan sıcak yenen bir tatlı var o biraz farklı diğerleri eh işte!  Bir daha gider miyim? Sanmıyorum."
5.0,"bir kaç kez gittiğim ,lezzetini gayet beğendiğim bir mekan.hem okuyanlara hemde eksiklerini gidermeleri için işletmeye bu sefer yazmak istedim.siparişten önce kesinlikle herse söylenilmeli,gerçekten çok başarılı.getirdikleri kekikli ekmeklerin üzerine döküp döküp yiyebilirsiniz.etlerden lokum,küşleme ve köfte diğerlerinden daha başarılı.hepsini tadan birisi olarak bu 3ünü tercih ediyorum.patates kızartması ise iyi sayılmaz.hamurumsu geliyor,çıtırlık pek olmuyor,sanırım nişastalarını iyi yıkamıyorlar.ketçap mayonez ise baya baya kötü.üzerindeki marka ya yanlış,yada sonradan doldurma yada sıcaktan bozulmuşta olabilirler.
tatlılardan ise süt helvasını tek geçerim,fıstık ektirmeden sadece tarçın ile.tam porsiyon yiyemezsiniz,az porsiyon yemeğin üzerine gayet mâkul.
mekana ise şunu söylemek istiyorum,şekerleri lütfen masadan kaldırın,çok çay ocağı varimsi hava katıyor,zor biliyorum ama ufak çocuğu olanlar için karasineklere çözüm bulmaya çalışın.birde masa araları biraz daha açık olabilir,bebek arabası koyunca iki masa bir gibi olunuyor.
otopark konusu başarılı,birde küçük sanayi üzerinden değil, kesinlikle görükle tarafından gitmeniz tavsiye olunur.yol baya baya diğerine göre güzel

teşekkürler okuduğunuz için ."
5.0,Şehir merkezinden uzakta ama o tereyagli lokum icin istanbuldanda ankaradanda en uzaklardanda sirf bu lokum icin gelinebilecek biyer temiz personel guleryuzlu kaliteye gore fiyatlari cok makul hi unutmadan yemekten hemen sonra bursanin guzel tatlilari sut helvasi ve sutlu kadayif yemeyi unutmayin
5.0,ailecek gittik biz en çok lokumu be sucuk beğendik. fiyatlar ortalama istersen çiğden de satışı var alıp eve de giderken götürebilirsin. biz 200 liraya 4 yetişkin 2 çocuk doyduk
2.0,Yemekler gayret lezzetli fiyatına uygun kaliteli hizmet fakat kafamda dolanan bir şey var ve bu yüzden sormam gerekiyor. Hiç KADIN garson göremedim acaba cinsiyet ayrımcılığı mı yapıyorsunuz ?
5.0,"Fiyatlar uygun, menü lezzetli. Aynı zamanda kasap bölümünden alışveriş de yapabilirsiniz. Rezervasyona yerel yok. Kalabalık oluyor ama bir şekilde yer bulabilirsiniz."
1.0,Yol üstü arkadaş tavsiyesi ile uğradık menüde hepsinden olsun GB bir alternatif vardı garson onu sadece gruplara veriyoruz dedi nedenini anlayamadık fiyatlarda gayet pahalı idi tekrar asla uğramam
5.0,"Lokum eti çok güzel, onun için İstanbul’dan kalkıp gitmişliğimiz var. Genellikle Ege seyahatleri sonrası dönüşte uğruyoruz. Köfte ve sucuğuda iyi. Açık alanında oturuyorsanız sinek problemi olabiliyor."
5.0,"Olağan üstü müthiş
Bursadaki yenebilecek en lezzetli taze  tüm et ürünlerini burdan alıyorum. Boş Masa bulmak için  kuyrukta en az 45 dak bekledşğimiz yer"
4.0,"Lokumu çok lezzetli zamanınız
kısıtlıysa hiç uğramayın derim çoğu zaman masa bosalmasını beklemek zorunda kalıyorsunuz"
5.0,"Lokum eti gerçekten mükemmel, yoğunluğa göre garsonların ilgisi yada ilgisizliği değişiyor, bazen hızlılar bazen yavaş, bu arada. pazartesi günleri kapalı."
4.0,Keyifli güzel bir mekan hafta sonları çok yoğun sıra beklersiniz.Onun dışında fiyatlar makul pazartesi günleri müşterilerine iyi hizmet verebilmek için kapalı.
4.0,"Bursada dry aged yönteminin kullanıldığı nadir mekanlardan , yediğim 560 gr lık t-bone a aşık oldum resmen çok çok iyiydi . Ambians kötü coca cola kullanılmaması bence eksi , o kadar mesafeyi T-Bone için yine giderim 😊"
5.0,"Ben çok beğendim, hem mekan olarak hem de lezzet olarak çok iyiler. Fiyatlar da olması gerekenin biraz üzerinde. Ama çok da rahatsız edecek fiyat yok. Küşlemesi 10 numara. Yeri uzak gibi gelse de gitmeye değer."
5.0,Memnun kalıyorum her gittiğimde. Sakin zamanları tercih etmek daha keyifli olabilir.Sıra beklemek gerekiyor çoğu kez.
5.0,"Gerek yiyecekler, gerek diğer ürünler gayet lezzetli ve kaliteli
Fakat Bursamızın genel sıkıntısı bir yer meşhur olursa cılkını çıkartma konusundaki başarımızdan dolayı kuyrukta bekleme sıkıntısı maalesef her zaman gitmemizin önüne geçiyor. Saatini yakalayabilirsek gayet keyifli bir mekan..."
5.0,"Yorumlara bakarak geldik iyi ki de gelmisiz... uzun zamandır böyle lezzetli et yememistim... arî gibi işleyen bir işletme servis, personel, yemekler muhteşemdi... eğer yolunuz bursaya düşerse iskenderi bir yana bırakın direkt buraya gelin emin olun hic pisman olmazsınız... hatta iyi ki gelmişiz bile diyeceksiniz... fiyat ise sunulan hizmete göre çok çok ıyi..."
5.0,Herkesin gönül rahatlığıyla gidebileceği guZel bir işletme lokumunu denemeden dönmeyin ayrıca manzarası da görülmeye deger
5.0,Yemekler müthişti.Çok kalabalık olmasına rağmen hizmet çok iyiydi.Kesinlikle et mangal severlerin uğramasını öneririm😋
5.0,Etler inanilmaz lezzetli.Tereyagli lokum bir efsane.Patlican salatasi bugune kadar yediklerim arasinda ilk 3 e girer.Baharatli ve zeytinyagli ekmek de harikaydi.Tertemiz bir isletme.Servisleri gayet iyi.Umarim kalitelerini korurlar.
5.0,"Kırmızı etin lokum hali
Denemeden tadı bilinemez anlatmak tadı vermez ancak damaklarınızda dilinizde tadını alabilirsiniz
Et ile ilgili çeşitler mevcut isteğinize göre sipariş verebilirsiniz tabiiki"
5.0,"Izgara et menüsü zengin bir restoran. Köfte,sucuk, pirzola,dana bonfile lokum, kuzu bonfile küllenecek, biftek,şiş ve devamı.
En önemli özelliği etlerin lezzetli olması. Köfte ve sucukları az yağlı.Bursa’da bu konuda en iyiler. Arzu ederseniz çıkışta çiğ et olarakda satın alabilirsiniz. Fiyatları makul seviyede"
5.0,Bu kadar merkeze uzak bir yere sirf guzel diyorlar diye gelinir mi demeyin gelin coookkk lezzetliii ozellikle lokum mutlaka yenilmeli eve donerken de kasabindan et alinmali sucugunu tavsiye ederim
4.0,Cok genis ve nezih bir mekan. Etler ve mezeler gayet lezzetli. Tereyaginda servis edilen bonfile ve koftesini gayet begendim. Sucuk a bayilmadim. Bursa icin tavsiye edebilecegim bir mekan.
5.0,Kesinlikle aile ya da arkadaşlarınızla ziyaret etmeniz gereken nokta.. midenize lütfen bu güzelliği yapınız..!! Şiddetle tavsiye..
5.0,"Kofte, lokum eyvallah tamam da kardesim et yiyeceksen biraz da avlanircasina yemek lazim 😄. Sulu kalin orta-iyi pismis bir biftek ismarlayin kendinize burda. Gelen biftegi yerken nerdeyin ben dersiniz zaten"
5.0,"Atmosfer, Yemek kalitesi, Sunumu çok iyi idi. Otoparkı mevcut ve genişti. Manzarası çok güzeldi. Tavsiye ederim."
3.0,Fiyat performansı ve lezzet açısından ortalama bir mangal/kasap restoranı. aşırı yoğun olması etin standart olarak sunulmasına sebep oluyor. ancak masalar temiz. hizmet hızlı ve mezeleri oldukça başarılı.
5.0,Sunum ve ürünler çok güzel fiyatlar makul. Eyler dinlendiriliyor ve ondan sonra sunuma hazırlanıyor.
5.0,Bursa daki en iyi et restaurantlarından biri. Biraz şehir dışı. Eğer vaktiniz varsa mutlaka deneyin. Köfte veya pirzola benim önerim. Piyaz ve salata da öyle
5.0,"Lezzet,hizmet ve kalite kusursuz...Bu kadar yoğun talep gören bir işletmeyi, büyük bir çarklı gibi düzenli işletmek takdire şayan. Emeği geçen herkese teşekkürler."
4.0,Normal günlerde en iyi eti ve pişirilmesindeki özenle en lezzetli halinde yiyebilirsiniz. Ama Ramazan'da verdiğiniz ücretin hakkını alamıyorsunuz. Normal günlerde yurt dışından gelen misafirleri bile gözü kapalı götürebildiğimiz bir yer. İşlerini iyi yapıyorlar.
5.0,Ayda 2 kez duzenli olarak gidiyorum.Fiyat performans gercekten muthis muthis muthis.hicbir lezzet kaybi yok ayrica sut helvasi da ayri guzel.Bursaya yolu dusen herkes burda bir et yesin.kesinlikle!
5.0,"Özellikle lokumu çok güzel, Türkiyede bir çok steak restaurantta deneyimlediğim lokum kesinlikle burada en iyisiydi. Fiyat performans olarak da çok iyi kesinlikle denemelisiniz.!!!!"
5.0,Etleri çok lezzetli özellikle lokum deneyin. Pirzola geliştirilmesi gerekli. Sucuk ve köftesi de başarılı.
5.0,"Her Bursa'ya gelişimiz de mutlaka uğruyoruz.Lezzet mükemmel , hizmet oldukça başarılı.Tekrar tekrar gelirim.Lokum ve Pirzola yemek için gelinmez mi?"
5.0,"""Yahu arkadaş ben lezzetli sulu saf et yemek istiyorum"" diyen kişinin gitmesi gereken yer burası. Başka yerler deneyip riske girmeyin."
5.0,"Merhaba uzan et mangal hakkında değerlendirmem şöyledir;

Artıları (+)

+ Mekan ulaşımı itibari ile Hasanağa organize sanayiisine yakın olup gayet rahat bir lokasyonda bulunmaktadır,

+ Mekan steak mutfağı olarak oldukça başarılı olup keyifle steak ve türevleri tüketilebilir,

+ Mekan hijyen olarak üst düzey gruptadır.Gayet temiz ve hijyeniktir.

+ Mekan rakam olarak kendi klasmanında ortalama bir rakama sahiptir.

+ Özellikle lokum eti harikadır tavsiye ederim.

Özetle;Rahatlıkla akraba,eş,dost ve misafirlerinizle ziyaret edebileceğiniz bir mekandır."
5.0,"köfte , kuzu sırt, newyork hepsi güzel. peynirli yeşil salata ve kabak tatlısı denemeden kalkmayın. Yedikten sonra gelecek düşük hesaba da şaşırmayın."
4.0,"Ikram olarak baslangicta kizarmis ekmek getiriliyor, ustune zeytinyagi ve kekik surulmus. Kulbastiyi biraz yavan buldum ama Dana Dallas pirzola 've kuzu pirzola oldukca basariliydi. Mekanin yaninda genis otoparki mevcut. Tekrar gelmek isterim 've tavsiye ederim."
4.0,İlk kez ziyaretinde bulunduğumuz restorantın geniş et çeşidi ve kendine has servis usulü dikkatimizi çeken unsurlardı. Ayrıca kalite-fiyat dengesi çok iyi kurulmuş.
4.0,"Haftasonu çok yoğun olduklarını duyduğumuz için hafta içi gittik Çalışanların hizmeti iyidi İlk ikram olarak kızarmış ekmeğin üzerine zeytinyağı ve kekikli sunumu gayet iştah açıcıydı özellikle etin pişmesinde çok başarılar Etin lezzetli, lokum ve beytisi çok başarılıydı Ama köftesini çok beğenmedim salata çeşit çok yok 2 çeşit var tatlılarda sütlü cevizli kadayıf çok lezzetliydi Kemalpaşa tatlısı da mevcuttu Masamıza içecek döküldü çalışanları çağırmadan masamıza  gelen bile olmadı uzaktan takip ediyorlarmış görünüyorlar ama masayı silmelerini yoğunluk olmamasına ağırdılar"
4.0,"Is yemeği icin gittik.
Yemek oncesi gelen kekikli ekmekler oldukca basarili.
Biz lokum yemegi tercih ettik ki oldukca lezzetliydi.
Yemek sonrasi sütlü kadayifi tavsiye ederim.
Yan tarafında otoparki mevcut.
Sehir disinda olmasi handikap, yolunuz duserse mutlaka deneyin."
5.0,"Arkadaşlarla yenen güzel bir yemekti. Mekan güzel, temiz ve rahattı. Biz cumartesi akşamı gittik. Kapıda yaklaşık 45 dk sıra bekledik. Ama yemekler çok güzel ve lezzetliydi. Bir et restoranına göre çok pahalı değildi. Tavsiye ederim. Güzel bir yemek için her zaman gidilebilir"
3.0,"güzel lokum yedim
hizmet kalite tatlar ortlalma 
bir şans daha vermek lazım
konumu biraz merkeze uzak"
5.0,"Şehir merkezinden, trafik ve stresten uzakta afiyetle etinizi yiyebileceğiniz bir restaruant. Lokum yemeden geçmeyin. :)"
5.0,Hem hesaplı hem taze hem leziz Biraz kalabalık ama servis hızlı. hafta sonu ise rezervasyon yaptırılması rica olunur.Gitmişken etrafıda gezenilirsiniz afiyet olsunSadece kasap olarak başlamıştı şimdi çk büyük ve çok ssyıda kişiye hizmet veriyorlar
5.0,etleri gayet lezzetli fiyat olarakta bence normal. aile mekanı yalnız her gittiğinizde beklemek zorunda olduğunuz bir sıra kuyruğu var buna hazırlıklı olun
2.0,"Letzte lafım yok fakat hizmet sıfır sevyesinde.
Yemeği bir köpeğin önüne atar gibi servis yapıp rekor fiyatlar istemek uymuyor"
5.0,"Servis süper, manzara süper, lezzet süper, fiyat süper. Özeti bu.
Karışık et yedim, lokum, pirzola, sucuk ve köfte. Hepsi çok iyi ama pirzola mükemmel. Birdahaki sefere sırf pirzola ve o Harika yoğurdu sipariş edicem."
5.0,et yemek için güzel mekan ailecek yada iş arkadaslarınız la gidebileceğiniz nezih bir ortam .ET çeşitleri çok güzel mutalak deneyiniz.
